item_id,order_id,product_id,product_name,category,quantity,unit_price,gst_rate,gst_amount,discount_amount,total_price
ITM0074951,ORD029961,PRD0613,Voltas Educational Toy Standard,Toys & Baby,3,1585,12,570.6,89.03,5236.57
ITM0074952,ORD029962,PRD0003,Fire-Boltt Smartphone Max,Electronics,3,118800,18,64152.0,54947.63,365604.37
ITM0074953,ORD029962,PRD0636,Titan Remote Control Car Pro,Toys & Baby,3,490,12,176.4,14.85,1631.55
ITM0074954,ORD029962,PRD0142,Noise Ethnic Dress Pro,Fashion,1,3261,5,163.05,596.28,2827.77
ITM0074955,ORD029962,PRD0922,Havells Printer Paper Elite,Office Supplies,1,3022,18,543.96,48.99,3516.97
ITM0074956,ORD029963,PRD0614,Berger Educational Toy Ultra,Toys & Baby,1,886,12,106.32,111.51,880.81
ITM0074957,ORD029963,PRD0473,Asian Paints Kajal Plus,Beauty & Health,1,2974,18,535.32,111.88,3397.44
ITM0074958,ORD029963,PRD0045,Orient Headphones Classic,Electronics,1,53396,18,9611.28,1294.73,61712.55
ITM0074959,ORD029964,PRD0925,Marico Printer Paper Base,Office Supplies,3,5110,18,2759.4,131.99,17957.41
ITM0074960,ORD029964,PRD0880,Fire-Boltt Car Vacuum Ultra,Automotive,2,1773,28,992.88,295.61,4243.27
ITM0074961,ORD029964,PRD0525,Reliance Cricket Bat Plus,Sports & Fitness,3,32081,12,11549.16,10583.45,97208.71
ITM0074962,ORD029965,PRD0911,HCL Pen Pack Base,Office Supplies,3,4822,18,2603.88,1929.94,15139.94
ITM0074963,ORD029965,PRD0142,Noise Ethnic Dress Pro,Fashion,3,3261,5,489.15,513.21,9758.94
ITM0074964,ORD029965,PRD0722,Pidilite Desi Ghee Premium,Grocery,3,397,0,0.0,220.82,970.18
ITM0074965,ORD029965,PRD0243,Marico Air Purifier Standard,Home & Kitchen,1,20439,12,2452.68,3659.62,19232.06
ITM0074966,ORD029966,PRD0188,Reliance Kurti Standard,Fashion,1,12398,5,619.9,1489.27,11528.63
ITM0074967,ORD029967,PRD0182,Hindusta Unilever Kurti Elite,Fashion,2,8430,5,843.0,1401.84,16301.16
ITM0074968,ORD029967,PRD0772,Hero Green Tea Pro,Grocery,2,1951,0,0.0,603.69,3298.31
ITM0074969,ORD029967,PRD0953,Bajaj Whiteboard Max,Office Supplies,3,7086,18,3826.44,3987.22,21097.22
ITM0074970,ORD029967,PRD0356,Amul Children Story Ultra,Books,1,221,0,0.0,10.8,210.2
ITM0074971,ORD029968,PRD0539,Pebble Badminton Racket Max,Sports & Fitness,3,19843,12,7143.48,11615.01,55057.47
ITM0074972,ORD029968,PRD0862,Ambrane Bike Lock Base,Automotive,3,6220,28,5224.8,1047.91,22836.89
ITM0074973,ORD029968,PRD0623,Usha Soft Toy Ultra,Toys & Baby,3,2966,12,1067.76,1139.95,8825.81
ITM0074974,ORD029968,PRD0718,ITC Organic Dal Premium,Grocery,1,527,0,0.0,91.76,435.24
ITM0074975,ORD029969,PRD0469,Polycab Essential Oil Classic,Beauty & Health,1,1175,18,211.5,70.15,1316.35
ITM0074976,ORD029969,PRD0222,ITC Rice Cooker Max,Home & Kitchen,1,20345,12,2441.4,3532.5,19253.9
ITM0074977,ORD029969,PRD0328,Titan MBA Textbook Lite,Books,3,969,0,0.0,482.92,2424.08
ITM0074978,ORD029969,PRD0267,boAt Table Fan Standard,Home & Kitchen,2,4030,12,967.2,642.25,8384.95
ITM0074979,ORD029970,PRD0304,Wipro Fiction Novel Base,Books,3,821,0,0.0,323.12,2139.88
ITM0074980,ORD029970,PRD0625,Bajaj Soft Toy Lite,Toys & Baby,1,939,12,112.68,147.68,904.0
ITM0074981,ORD029970,PRD0454,Bajaj Protein Powder Pro,Beauty & Health,3,1387,18,748.98,67.08,4842.9
ITM0074982,ORD029970,PRD0107,Usha Men Kurta Premium,Fashion,2,6507,5,650.7,727.92,12936.78
ITM0074983,ORD029971,PRD0205,Infosys Pressure Cooker Base,Home & Kitchen,3,4255,12,1531.8,208.32,14088.48
ITM0074984,ORD029971,PRD0455,Infosys Protein Powder Plus,Beauty & Health,2,1456,18,524.16,260.1,3176.06
ITM0074985,ORD029971,PRD0919,Asian Paints Pen Pack Elite,Office Supplies,3,2164,18,1168.56,753.09,6907.47
ITM0074986,ORD029971,PRD0128,Noise Jeans Standard,Fashion,2,2172,5,217.2,400.1,4161.1
ITM0074987,ORD029972,PRD0099,Bajaj Router Classic,Electronics,3,137520,18,74260.8,29088.63,457732.17
ITM0074988,ORD029972,PRD0088,Orient Camera Standard,Electronics,1,135310,18,24355.8,12468.96,147196.84
ITM0074989,ORD029972,PRD0150,Voltas Ethnic Dress Ultra,Fashion,2,4515,5,451.5,1426.8,8054.7
ITM0074990,ORD029973,PRD0065,Crossbeats Power Bank Standard,Electronics,2,30152,18,10854.72,10597.55,60561.17
ITM0074991,ORD029974,PRD0171,Havells Sherwani Lite,Fashion,1,3901,5,195.05,82.66,4013.39
ITM0074992,ORD029974,PRD0506,Finolex Yoga Mat Ultra,Sports & Fitness,2,25983,12,6235.92,5548.13,52653.79
ITM0074993,ORD029974,PRD0337,Godrej Cookbook Max,Books,1,899,0,0.0,24.17,874.83
ITM0074994,ORD029975,PRD0687,Hero Baby Oil Max,Toys & Baby,2,2680,12,643.2,118.75,5884.45
ITM0074995,ORD029975,PRD0595,Amul Resistance Band Elite,Sports & Fitness,3,9561,12,3441.96,5082.33,27042.63
ITM0074996,ORD029976,PRD0709,Godrej Basmati Rice Standard,Grocery,3,1007,0,0.0,302.0,2719.0
ITM0074997,ORD029976,PRD0405,Dabur Face Cream Ultra,Beauty & Health,1,1349,18,242.82,4.13,1587.69
ITM0074998,ORD029976,PRD0988,Crompton Desk Lamp Classic,Office Supplies,2,3179,18,1144.44,702.51,6799.93
ITM0074999,ORD029976,PRD0148,Bajaj Ethnic Dress Max,Fashion,2,10033,5,1003.3,3581.95,17487.35
ITM0075000,ORD029977,PRD0918,Usha Pen Pack Ultra,Office Supplies,3,4375,18,2362.5,2048.7,13438.8
ITM0075001,ORD029978,PRD0612,Polycab Educational Toy Pro,Toys & Baby,1,1177,12,141.24,120.7,1197.54
ITM0075002,ORD029979,PRD0123,Syska Jeans Classic,Fashion,2,9601,5,960.1,1500.19,18661.91
ITM0075003,ORD029979,PRD0097,Orient Router Elite,Electronics,1,84024,18,15124.32,15633.04,83515.28
ITM0075004,ORD029979,PRD0400,Berger Biography Premium,Books,2,354,0,0.0,111.02,596.98
ITM0075005,ORD029979,PRD0208,Crompton Pressure Cooker Max,Home & Kitchen,3,12638,12,4549.68,1191.68,41272.0
ITM0075006,ORD029980,PRD0991,Noise Pen Drive Lite,Office Supplies,3,7424,18,4008.96,4062.38,22218.58
ITM0075007,ORD029981,PRD0068,Maruti Power Bank Base,Electronics,1,6907,18,1243.26,1184.97,6965.29
ITM0075008,ORD029982,PRD0474,V-Guard Kajal Ultra,Beauty & Health,2,2160,18,777.6,405.63,4691.97
ITM0075009,ORD029982,PRD0106,Amul Men Kurta Lite,Fashion,1,1102,5,55.1,140.08,1017.02
ITM0075010,ORD029982,PRD0982,Polycab Desk Lamp Elite,Office Supplies,1,6436,18,1158.48,535.94,7058.54
ITM0075011,ORD029982,PRD0264,Tata Table Fan Classic,Home & Kitchen,3,4015,12,1445.4,1223.21,12267.19
ITM0075012,ORD029983,PRD0298,Dabur Curtains Plus,Home & Kitchen,1,809,12,97.08,139.92,766.16
ITM0075013,ORD029983,PRD0362,Orient Engineering Book Base,Books,1,974,0,0.0,57.26,916.74
ITM0075014,ORD029984,PRD0061,Reliance Power Bank Premium,Electronics,3,33971,18,18344.34,11288.83,108968.51
ITM0075015,ORD029984,PRD0476,Reliance Kajal Lite,Beauty & Health,3,1797,18,970.38,802.39,5558.99
ITM0075016,ORD029984,PRD0654,Crossbeats Puzzle Set Elite,Toys & Baby,1,1190,12,142.8,212.91,1119.89
ITM0075017,ORD029985,PRD0269,Usha Table Fan Base,Home & Kitchen,3,15676,12,5643.36,1426.06,51245.3
ITM0075018,ORD029985,PRD0385,Godrej History Book Lite,Books,1,559,0,0.0,40.72,518.28
ITM0075019,ORD029985,PRD0656,Wipro Puzzle Set Standard,Toys & Baby,2,1583,12,379.92,46.05,3499.87
ITM0075020,ORD029985,PRD0239,Voltas Water Purifier Standard,Home & Kitchen,2,9432,12,2263.68,3260.47,17867.21
ITM0075021,ORD029986,PRD0534,Marico Badminton Racket Premium,Sports & Fitness,1,7208,12,864.96,1418.46,6654.5
ITM0075022,ORD029986,PRD0872,Voltas Car Vacuum Base,Automotive,1,8828,28,2471.84,708.0,10591.84
ITM0075023,ORD029987,PRD0776,Gizmore Green Tea Max,Grocery,2,348,0,0.0,66.16,629.84
ITM0075024,ORD029987,PRD0411,Havells Hair Oil Standard,Beauty & Health,1,1321,18,237.78,6.89,1551.89
ITM0075025,ORD029988,PRD0374,Usha Medical Guide Max,Books,2,1495,0,0.0,189.49,2800.51
ITM0075026,ORD029988,PRD0835,Usha Tyre Inflator Lite,Automotive,2,6601,28,3696.56,2583.8,14314.76
ITM0075027,ORD029988,PRD0313,Voltas UPSC Guide Classic,Books,1,232,0,0.0,43.4,188.6
ITM0075028,ORD029988,PRD0709,Godrej Basmati Rice Standard,Grocery,1,1007,0,0.0,62.05,944.95
ITM0075029,ORD029989,PRD0202,HCL Pressure Cooker Standard,Home & Kitchen,2,768,12,184.32,107.27,1613.05
ITM0075030,ORD029989,PRD0231,Portronics Water Purifier Max,Home & Kitchen,1,17410,12,2089.2,2429.56,17069.64
ITM0075031,ORD029990,PRD0414,Finolex Hair Oil Lite,Beauty & Health,2,1823,18,656.28,166.82,4135.46
ITM0075032,ORD029990,PRD0827,Dabur Car Perfume Max,Automotive,1,5770,28,1615.6,877.2,6508.4
ITM0075033,ORD029990,PRD0547,Mahindra Treadmill Max,Sports & Fitness,1,20885,12,2506.2,2343.18,21048.02
ITM0075034,ORD029990,PRD0420,Titan Hair Oil Standard,Beauty & Health,2,549,18,197.64,23.74,1271.9
ITM0075035,ORD029991,PRD0784,Orient Turmeric Powder Standard,Grocery,3,958,0,0.0,419.01,2454.99
ITM0075036,ORD029992,PRD0571,Bajaj Electricals Swimming Goggles Lite,Sports & Fitness,1,19257,12,2310.84,1750.25,19817.59
ITM0075037,ORD029992,PRD0742,Titan Atta Standard,Grocery,2,1926,0,0.0,379.3,3472.7
ITM0075038,ORD029993,PRD0582,Dabur Gym Gloves Premium,Sports & Fitness,1,19443,12,2333.16,1962.42,19813.74
ITM0075039,ORD029994,PRD0560,Crompton Cycle Plus,Sports & Fitness,2,7453,12,1788.72,1167.2,15527.52
ITM0075040,ORD029995,PRD0687,Hero Baby Oil Max,Toys & Baby,2,2680,12,643.2,874.67,5128.53
ITM0075041,ORD029995,PRD0025,Mahindra Tablet Plus,Electronics,1,141311,18,25435.98,15944.95,150802.03
ITM0075042,ORD029996,PRD0497,Havells Face Wash Ultra,Beauty & Health,2,2916,18,1049.76,981.74,5900.02
ITM0075043,ORD029996,PRD0473,Asian Paints Kajal Plus,Beauty & Health,2,2974,18,1070.64,375.4,6643.24
ITM0075044,ORD029996,PRD0068,Maruti Power Bank Base,Electronics,2,6907,18,2486.52,1474.44,14826.08
ITM0075045,ORD029996,PRD0671,Dabur Diaper Standard,Toys & Baby,1,1945,12,233.4,223.91,1954.49
ITM0075046,ORD029997,PRD0732,Orient Cold Pressed Oil Lite,Grocery,3,1747,0,0.0,833.9,4407.1
ITM0075047,ORD029997,PRD0543,Mivi Treadmill Pro,Sports & Fitness,3,31675,12,11403.0,8410.69,98017.31
ITM0075048,ORD029997,PRD0047,Havells Headphones Standard,Electronics,2,70096,18,25234.56,5760.64,159665.92
ITM0075049,ORD029997,PRD0247,Mahindra Air Purifier Standard,Home & Kitchen,2,4389,12,1053.36,87.32,9744.04
ITM0075050,ORD029998,PRD0195,Maruti Sports Shoes Classic,Fashion,2,13935,5,1393.5,4116.87,25146.63
ITM0075051,ORD029998,PRD0226,Gizmore Rice Cooker Pro,Home & Kitchen,2,14411,12,3458.64,5164.81,27115.83
ITM0075052,ORD029998,PRD0539,Pebble Badminton Racket Max,Sports & Fitness,1,19843,12,2381.16,2997.1,19227.06
ITM0075053,ORD029998,PRD0970,ITC Calculator Base,Office Supplies,3,3399,18,1835.46,750.88,11281.58
ITM0075054,ORD029999,PRD0713,Polycab Organic Dal Plus,Grocery,2,1464,0,0.0,114.82,2813.18
ITM0075055,ORD029999,PRD0018,Infosys Laptop Ultra,Electronics,1,138674,18,24961.32,23494.27,140141.05
ITM0075056,ORD029999,PRD0407,Crossbeats Face Cream Base,Beauty & Health,1,2957,18,532.26,51.86,3437.4
ITM0075057,ORD029999,PRD0051,Pidilite Bluetooth Speaker Plus,Electronics,2,22988,18,8275.68,5507.22,48744.46
ITM0075058,ORD030000,PRD0288,Titan Bedsheet Set Pro,Home & Kitchen,2,12469,12,2992.56,3442.38,24488.18
ITM0075059,ORD030000,PRD0998,HCL Pen Drive Pro,Office Supplies,3,7407,18,3999.78,2413.85,23806.93
ITM0075060,ORD030001,PRD0297,Marico Curtains Premium,Home & Kitchen,1,16352,12,1962.24,1683.29,16630.95
ITM0075061,ORD030002,PRD0439,Crompton Sunscreen Plus,Beauty & Health,1,2783,18,500.94,348.45,2935.49
ITM0075062,ORD030003,PRD0517,Mivi Dumbbells Ultra,Sports & Fitness,1,10459,12,1255.08,909.45,10804.63
ITM0075063,ORD030003,PRD0673,Dabur Diaper Ultra,Toys & Baby,1,2352,12,282.24,79.96,2554.28
ITM0075064,ORD030003,PRD0926,Reliance Printer Paper Premium,Office Supplies,1,7686,18,1383.48,774.0,8295.48
ITM0075065,ORD030003,PRD0189,V-Guard Kurti Classic,Fashion,1,5848,5,292.4,128.05,6012.35
ITM0075066,ORD030004,PRD0471,Titan Kajal Classic,Beauty & Health,3,1356,18,732.24,466.44,4333.8
ITM0075067,ORD030004,PRD0035,Finolex Smart TV Elite,Electronics,1,3219,18,579.42,306.1,3492.32
ITM0075068,ORD030005,PRD0732,Orient Cold Pressed Oil Lite,Grocery,1,1747,0,0.0,247.92,1499.08
ITM0075069,ORD030005,PRD0821,Orient Car Perfume Base,Automotive,1,6341,28,1775.48,837.27,7279.21
ITM0075070,ORD030006,PRD0625,Bajaj Soft Toy Lite,Toys & Baby,1,939,12,112.68,183.7,867.98
ITM0075071,ORD030007,PRD0338,Maruti Cookbook Pro,Books,2,164,0,0.0,57.57,270.43
ITM0075072,ORD030008,PRD0969,Bajaj Calculator Base,Office Supplies,2,4255,18,1531.8,123.38,9918.42
ITM0075073,ORD030008,PRD0953,Bajaj Whiteboard Max,Office Supplies,1,7086,18,1275.48,640.39,7721.09
ITM0075074,ORD030008,PRD0986,HCL Desk Lamp Lite,Office Supplies,1,7915,18,1424.7,72.92,9266.78
ITM0075075,ORD030008,PRD0191,Amul Sports Shoes Standard,Fashion,3,8684,5,1302.6,4947.4,22407.2
ITM0075076,ORD030009,PRD0966,Infosys Calculator Premium,Office Supplies,2,4075,18,1467.0,1324.94,8292.06
ITM0075077,ORD030009,PRD0908,Tata Notebook Set Lite,Office Supplies,3,3951,18,2133.54,650.18,13336.36
ITM0075078,ORD030009,PRD0352,Infosys Children Story Premium,Books,2,829,0,0.0,273.06,1384.94
ITM0075079,ORD030009,PRD0280,Crossbeats LED Bulb Elite,Home & Kitchen,3,11159,12,4017.24,3603.09,33891.15
ITM0075080,ORD030010,PRD0277,Havells LED Bulb Premium,Home & Kitchen,3,10514,12,3785.04,3457.24,31869.8
ITM0075081,ORD030010,PRD0677,Berger Diaper Pro,Toys & Baby,3,5000,12,1800.0,1508.19,15291.81
ITM0075082,ORD030010,PRD0127,Portronics Jeans Base,Fashion,3,7362,5,1104.3,2046.55,21143.75
ITM0075083,ORD030010,PRD0610,Berger Board Game Classic,Toys & Baby,1,473,12,56.76,45.36,484.4
ITM0075084,ORD030011,PRD0810,Portronics Car Cover Base,Automotive,2,9332,28,5225.92,1670.15,22219.77
ITM0075085,ORD030011,PRD0878,Crompton Car Vacuum Ultra,Automotive,3,9570,28,8038.8,5396.9,31351.9
ITM0075086,ORD030011,PRD0722,Pidilite Desi Ghee Premium,Grocery,1,397,0,0.0,51.12,345.88
ITM0075087,ORD030012,PRD0850,Pebble Dashboard Camera Elite,Automotive,2,5807,28,3251.92,1832.53,13033.39
ITM0075088,ORD030013,PRD0327,Voltas MBA Textbook Classic,Books,3,864,0,0.0,271.08,2320.92
ITM0075089,ORD030014,PRD0343,Maruti Self Help Book Premium,Books,2,1364,0,0.0,191.78,2536.22
ITM0075090,ORD030014,PRD0094,Berger Router Pro,Electronics,3,62532,18,33767.28,35724.02,185639.26
ITM0075091,ORD030015,PRD0425,Usha Shampoo Premium,Beauty & Health,3,1935,18,1044.9,312.87,6537.03
ITM0075092,ORD030015,PRD0887,Gizmore LED Car Lights Classic,Automotive,3,6310,28,5300.4,764.88,23465.52
ITM0075093,ORD030016,PRD0823,Pidilite Car Perfume Plus,Automotive,1,9107,28,2549.96,1579.75,10077.21
ITM0075094,ORD030016,PRD0129,Ambrane Jeans Classic,Fashion,1,12936,5,646.8,985.34,12597.46
ITM0075095,ORD030016,PRD0372,Amul Medical Guide Standard,Books,1,872,0,0.0,39.67,832.33
ITM0075096,ORD030017,PRD0172,Godrej Sherwani Ultra,Fashion,3,9991,5,1498.65,5928.99,25542.66
ITM0075097,ORD030017,PRD0989,Bajaj Desk Lamp Elite,Office Supplies,1,1252,18,225.36,230.29,1247.07
ITM0075098,ORD030017,PRD0506,Finolex Yoga Mat Ultra,Sports & Fitness,2,25983,12,6235.92,2282.99,55918.93
ITM0075099,ORD030017,PRD0661,Fire-Boltt Baby Stroller Classic,Toys & Baby,2,2773,12,665.52,365.4,5846.12
ITM0075100,ORD030018,PRD0559,Voltas Cycle Pro,Sports & Fitness,2,3048,12,731.52,1036.46,5791.06
ITM0075101,ORD030018,PRD0001,Usha Smartphone Elite,Electronics,3,78958,18,42637.32,7434.02,272077.3
ITM0075102,ORD030018,PRD0498,V-Guard Face Wash Max,Beauty & Health,3,2836,18,1531.44,186.64,9852.8
ITM0075103,ORD030018,PRD0059,Infosys Bluetooth Speaker Pro,Electronics,1,75954,18,13671.72,11586.87,78038.85
ITM0075104,ORD030019,PRD0269,Usha Table Fan Base,Home & Kitchen,2,15676,12,3762.24,4498.59,30615.65
ITM0075105,ORD030019,PRD0999,HCL Pen Drive Base,Office Supplies,1,2541,18,457.38,151.21,2847.17
ITM0075106,ORD030019,PRD0746,Godrej Atta Premium,Grocery,3,1898,0,0.0,318.8,5375.2
ITM0075107,ORD030019,PRD0502,Infosys Yoga Mat Plus,Sports & Fitness,3,9951,12,3582.36,5254.64,28180.72
ITM0075108,ORD030020,PRD0228,Tata Rice Cooker Classic,Home & Kitchen,1,8246,12,989.52,69.52,9166.0
ITM0075109,ORD030021,PRD0863,Bajaj Electricals Bike Lock Ultra,Automotive,2,2610,28,1461.6,10.55,6671.05
ITM0075110,ORD030022,PRD0291,Polycab Curtains Standard,Home & Kitchen,2,12887,12,3092.88,4609.9,24256.98
ITM0075111,ORD030022,PRD0756,Syska Honey Classic,Grocery,3,1080,0,0.0,256.61,2983.39
ITM0075112,ORD030022,PRD0646,Orient Building Blocks Max,Toys & Baby,3,1210,12,435.6,292.68,3772.92
ITM0075113,ORD030022,PRD0798,Infosys Spice Kit Plus,Grocery,1,1169,0,0.0,89.4,1079.6
ITM0075114,ORD030023,PRD0341,Hero Self Help Book Ultra,Books,2,1128,0,0.0,56.39,2199.61
ITM0075115,ORD030023,PRD0819,HDFC Bike Helmet Ultra,Automotive,3,5221,28,4385.64,2993.63,17055.01
ITM0075116,ORD030023,PRD0429,Marico Shampoo Ultra,Beauty & Health,2,1294,18,465.84,103.53,2950.31
ITM0075117,ORD030023,PRD0159,Noise Formal Shirt Pro,Fashion,2,11011,5,1101.1,43.54,23079.56
ITM0075118,ORD030024,PRD0490,Voltas Lipstick Max,Beauty & Health,3,2918,18,1575.72,1452.31,8877.41
ITM0075119,ORD030025,PRD0039,Hero Smart TV Max,Electronics,1,132809,18,23905.62,17226.6,139488.02
ITM0075120,ORD030025,PRD0693,Maruti Rattle Set Lite,Toys & Baby,3,1629,12,586.44,886.38,4587.06
ITM0075121,ORD030026,PRD0074,Finolex Smartwatch Elite,Electronics,1,134302,18,24174.36,4503.15,153973.21
ITM0075122,ORD030026,PRD0579,Infosys Swimming Goggles Max,Sports & Fitness,2,46508,12,11161.92,12406.1,91771.82
ITM0075123,ORD030026,PRD0487,Godrej Lipstick Premium,Beauty & Health,3,2097,18,1132.38,1116.86,6306.52
ITM0075124,ORD030027,PRD0721,Mivi Desi Ghee Premium,Grocery,2,705,0,0.0,174.05,1235.95
ITM0075125,ORD030027,PRD0176,Usha Sherwani Pro,Fashion,1,10568,5,528.4,1843.48,9252.92
ITM0075126,ORD030027,PRD0415,Voltas Hair Oil Lite,Beauty & Health,1,1736,18,312.48,156.03,1892.45
ITM0075127,ORD030027,PRD0220,Titan Mixer Grinder Elite,Home & Kitchen,1,3949,12,473.88,557.75,3865.13
ITM0075128,ORD030028,PRD0269,Usha Table Fan Base,Home & Kitchen,1,15676,12,1881.12,290.53,17266.59
ITM0075129,ORD030028,PRD0714,Noise Organic Dal Base,Grocery,1,1247,0,0.0,180.02,1066.98
ITM0075130,ORD030028,PRD0104,Noise Men Kurta Classic,Fashion,3,4196,5,629.4,375.61,12841.79
ITM0075131,ORD030029,PRD0674,Polycab Diaper Pro,Toys & Baby,3,245,12,88.2,93.4,729.8
ITM0075132,ORD030029,PRD0677,Berger Diaper Pro,Toys & Baby,1,5000,12,600.0,633.12,4966.88
ITM0075133,ORD030029,PRD0518,Crompton Dumbbells Premium,Sports & Fitness,2,16599,12,3983.76,92.31,37089.45
ITM0075134,ORD030029,PRD0324,Bajaj Electricals MBA Textbook Max,Books,2,232,0,0.0,12.02,451.98
ITM0075135,ORD030030,PRD0441,Asian Paints Multivitamins Classic,Beauty & Health,2,1525,18,549.0,470.02,3128.98
ITM0075136,ORD030030,PRD0743,Bajaj Electricals Atta Elite,Grocery,2,1611,0,0.0,317.64,2904.36
ITM0075137,ORD030030,PRD0113,Mahindra Women Saree Classic,Fashion,3,10877,5,1631.55,3221.22,31041.33
ITM0075138,ORD030031,PRD0876,Finolex Car Vacuum Max,Automotive,1,9839,28,2754.92,1696.92,10897.0
ITM0075139,ORD030031,PRD0420,Titan Hair Oil Standard,Beauty & Health,3,549,18,296.46,138.1,1805.36
ITM0075140,ORD030031,PRD0063,Bajaj Power Bank Premium,Electronics,3,59091,18,31909.14,19802.78,189379.36
ITM0075141,ORD030031,PRD0997,HCL Pen Drive Base,Office Supplies,2,2780,18,1000.8,381.78,6179.02
ITM0075142,ORD030032,PRD0843,Berger Dashboard Camera Ultra,Automotive,1,8573,28,2400.44,382.89,10590.55
ITM0075143,ORD030032,PRD0727,Crompton Desi Ghee Classic,Grocery,1,1568,0,0.0,16.57,1551.43
ITM0075144,ORD030033,PRD0908,Tata Notebook Set Lite,Office Supplies,2,3951,18,1422.36,105.81,9218.55
ITM0075145,ORD030033,PRD0828,V-Guard Car Perfume Pro,Automotive,3,8327,28,6994.68,90.42,31885.26
ITM0075146,ORD030033,PRD0816,Godrej Bike Helmet Plus,Automotive,1,6692,28,1873.76,1027.97,7537.79
ITM0075147,ORD030033,PRD0325,Gizmore MBA Textbook Ultra,Books,2,1301,0,0.0,242.23,2359.77
ITM0075148,ORD030034,PRD0653,Havells Puzzle Set Plus,Toys & Baby,3,1503,12,541.08,791.19,4258.89
ITM0075149,ORD030034,PRD0337,Godrej Cookbook Max,Books,3,899,0,0.0,69.68,2627.32
ITM0075150,ORD030034,PRD0684,Zebronics Baby Oil Premium,Toys & Baby,2,2982,12,715.68,304.73,6374.95
ITM0075151,ORD030034,PRD0305,Tata Fiction Novel Max,Books,3,674,0,0.0,61.76,1960.24
ITM0075152,ORD030035,PRD0602,ITC Board Game Max,Toys & Baby,2,745,12,178.8,15.54,1653.26
ITM0075153,ORD030035,PRD0638,Infosys Remote Control Car Plus,Toys & Baby,3,3327,12,1197.72,900.82,10277.9
ITM0075154,ORD030036,PRD0334,Syska Cookbook Max,Books,2,796,0,0.0,72.01,1519.99
ITM0075155,ORD030036,PRD0816,Godrej Bike Helmet Plus,Automotive,3,6692,28,5621.28,2579.22,23118.06
ITM0075156,ORD030036,PRD0866,Fire-Boltt Bike Lock Lite,Automotive,2,2917,28,1633.52,414.41,7053.11
ITM0075157,ORD030037,PRD0503,Wipro Yoga Mat Max,Sports & Fitness,1,36363,12,4363.56,7146.83,33579.73
ITM0075158,ORD030037,PRD0853,V-Guard Car Seat Cover Standard,Automotive,3,7148,28,6004.32,1534.15,25914.17
ITM0075159,ORD030037,PRD0487,Godrej Lipstick Premium,Beauty & Health,2,2097,18,754.92,745.83,4203.09
ITM0075160,ORD030038,PRD0001,Usha Smartphone Elite,Electronics,2,78958,18,28424.88,8021.4,178319.48
ITM0075161,ORD030038,PRD0022,ITC Tablet Base,Electronics,1,69701,18,12546.18,12348.56,69898.62
ITM0075162,ORD030039,PRD0653,Havells Puzzle Set Plus,Toys & Baby,2,1503,12,360.72,502.97,2863.75
ITM0075163,ORD030039,PRD0433,Dabur Sunscreen Plus,Beauty & Health,3,1876,18,1013.04,637.88,6003.16
ITM0075164,ORD030040,PRD0151,HDFC Formal Shirt Base,Fashion,3,8355,5,1253.25,2340.05,23978.2
ITM0075165,ORD030040,PRD0593,Orient Resistance Band Standard,Sports & Fitness,2,1427,12,342.48,505.59,2690.89
ITM0075166,ORD030041,PRD0452,Usha Protein Powder Plus,Beauty & Health,3,2747,18,1483.38,522.22,9202.16
ITM0075167,ORD030042,PRD0830,Maruti Car Perfume Elite,Automotive,2,3418,28,1914.08,6.47,8743.61
ITM0075168,ORD030042,PRD0703,Asian Paints Basmati Rice Classic,Grocery,1,357,0,0.0,9.08,347.92
ITM0075169,ORD030043,PRD0379,Voltas Medical Guide Ultra,Books,3,884,0,0.0,378.04,2273.96
ITM0075170,ORD030043,PRD0801,Voltas Car Cover Pro,Automotive,3,5490,28,4611.6,951.63,20129.97
ITM0075171,ORD030043,PRD0730,Hindusta Unilever Desi Ghee Pro,Grocery,1,1668,0,0.0,229.08,1438.92
ITM0075172,ORD030043,PRD0545,Bajaj Electricals Treadmill Plus,Sports & Fitness,2,46261,12,11102.64,5780.07,97844.57
ITM0075173,ORD030044,PRD0043,Infosys Headphones Lite,Electronics,2,87311,18,31431.96,9683.64,196370.32
ITM0075174,ORD030044,PRD0073,Maruti Smartwatch Plus,Electronics,3,148387,18,80128.98,26523.98,498766.0
ITM0075175,ORD030045,PRD0388,Hindusta Unilever History Book Pro,Books,2,528,0,0.0,208.74,847.26
ITM0075176,ORD030045,PRD0934,boAt File Folder Lite,Office Supplies,3,3331,18,1798.74,7.92,11783.82
ITM0075177,ORD030046,PRD0059,Infosys Bluetooth Speaker Pro,Electronics,1,75954,18,13671.72,631.95,88993.77
